ADH1C,ADH7,5.570623338
ADH4,ADH5,5.570623338
ADH4,ADH6,5.570623338
ADH1C,ADH5,5.570623338
ADH4,ADH7,5.570623338
ADH1C,ADH6,5.570623338
ADH1B,ADH4,5.570623338
ADH1B,ADH1C,5.570623338
ADH1A,ADH5,5.568011743
ADH1A,ADH7,5.568011743
ADH1A,ADH6,5.568011743
ADH1A,ADH1B,5.568011743
C1QA,C1QB,5.565886321
C1QA,C1QC,5.565886321
C1QB,C1QC,5.565886321
ECHS1,ACADS,5.560327836
UGT2B28,UGT1A3,5.559083686
UGT1A6,UGT1A3,5.559083686
UGT2B11,UGT1A3,5.559083686
UGT1A8,UGT1A3,5.559083686
UGT1A10,UGT1A3,5.559083686
UGT2A1,UGT1A3,5.559083686
UGT1A7,UGT1A3,5.559083686
UGT1A5,UGT1A3,5.559083686
UGT1A3,UGT2A3,5.559083686
UGT1A3,UGT2B15,5.559083686
UGT1A3,UGT2B4,5.559083686
UGT1A3,UGT2B17,5.559083686
UGT1A3,UGT2A2,5.559083686
UGT1A3,UGT2B10,5.559083686
UGT1A3,UGT2B7,5.559083686
WNT1,FZD1,5.550727747
HK1,HK3,5.549342495
HK2,HK3,5.549342495
HK1,HK2,5.549342495
UGT1A6,UGT1A1,5.549064044
UGT1A10,UGT1A1,5.549064044
UGT1A6,UGT1A4,5.549064044
UGT1A7,UGT1A1,5.549064044
UGT2B11,UGT1A4,5.549064044
UGT2B11,UGT1A1,5.549064044
UGT2B28,UGT1A1,5.549064044
UGT1A7,UGT1A4,5.549064044
UGT2A1,UGT1A1,5.549064044
UGT1A5,UGT1A4,5.549064044
UGT2A1,UGT1A4,5.549064044
UGT1A8,UGT1A4,5.549064044
UGT1A5,UGT1A1,5.549064044
UGT1A8,UGT1A1,5.549064044
UGT1A10,UGT1A4,5.549064044
UGT2B28,UGT1A4,5.549064044
UGT1A4,UGT2B15,5.549064044
UGT1A4,UGT2B17,5.549064044
UGT1A4,UGT2B7,5.549064044
UGT1A4,UGT2B10,5.549064044
UGT1A4,UGT2A3,5.549064044
UGT1A1,UGT2B15,5.549064044
UGT1A1,UGT2B4,5.549064044
UGT1A4,UGT2B4,5.549064044
UGT1A1,UGT2B10,5.549064044
UGT1A1,UGT2B7,5.549064044
UGT1A4,UGT2A2,5.549064044
UGT1A1,UGT2B17,5.549064044
UGT1A1,UGT2A2,5.549064044
UGT1A1,UGT2A3,5.549064044
IL12RB1,IL12RB2,5.543645065
MPST,TST,5.540125782
LDHA,LDHB,5.53990831
LDHAL6A,LDHA,5.53990831
LDHAL6A,LDHC,5.53990831
LDHC,LDHAL6B,5.53990831
LDHA,LDHAL6B,5.53990831
LDHB,LDHAL6B,5.53990831
LDHAL6A,LDHAL6B,5.53990831
LDHB,LDHC,5.53990831
LDHA,LDHC,5.53990831
LDHAL6A,LDHB,5.53990831
UGT1A1,UGT1A3,5.532732841
UGT1A4,UGT1A3,5.532732841
IL12A,IL12B,5.530137587
BCAT1,BCAT2,5.528617389
OXCT1,OXCT2,5.52794036
AOC2,AOC3,5.527068238
ADH1C,ADH4,5.525545149
DKK1,DKK2,5.524362565
ADH1A,ADH1C,5.521623008
ADH1A,ADH4,5.521623008
UGT1A4,UGT1A1,5.520401695
HPD,TAT,5.519601686
DPYS,UPB1,5.513410485
DPYD,DPYS,5.513410485
DPYD,UPB1,5.513410485
SDS,SDSL,5.513355312
PLA2G4E,PLA2G4C,5.51243017
PGM1,PGM2,5.511665936
ACSL6,ACSL5,5.509688631
PLA2G4F,PLA2G4C,5.508789625
B4GALT3,B4GALT2,5.508160078
ACSL4,ACSL5,5.507607896
ACSL3,ACSL6,5.507607896
ACSL4,ACSL6,5.507607896
ACSL3,ACSL5,5.507607896
ACSL3,ACSL4,5.505485854
STAT5A,STAT5B,5.504945851
GSTA4,GSTM3,5.502976227
GSTA5,GSTM3,5.502976227
GSTM3,GSTM5,5.502976227
GSTA4,GSTM1,5.502976227
GSTM2,GSTM3,5.502976227
GSTM3,GSTT2B,5.502976227
GSTA4,GSTT2B,5.502976227
GSTM5,GSTT2B,5.502976227
GSTA3,GSTA4,5.502976227
GSTA3,GSTM1,5.502976227
GSTA5,GSTA3,5.502976227
GSTA5,GSTT2B,5.502976227
GSTA3,GSTM3,5.502976227
GSTM1,GSTM2,5.502976227
GSTA3,GSTM5,5.502976227
GSTM1,GSTM3,5.502976227
GSTA4,GSTM5,5.502976227
GSTA5,GSTM1,5.502976227
GSTA3,GSTT2B,5.502976227
GSTM2,GSTT2B,5.502976227
GSTA5,GSTA4,5.502976227
GSTA5,GSTM2,5.502976227
GSTA5,GSTM5,5.502976227
GSTA3,GSTM2,5.502976227
GSTM2,GSTM5,5.502976227
GSTM1,GSTT2B,5.502976227
GSTM1,GSTM5,5.502976227
GSTA4,GSTM2,5.502976227
B4GALT1,B4GALT2,5.501683396
ECHS1,ACAT1,5.501400998
GSTM4,GSTT2B,5.500890031
GSTM4,GSTM5,5.500890031
GSTA3,GSTM4,5.500890031
GSTM1,GSTM4,5.500890031
GSTM3,GSTM4,5.500890031
GSTA4,GSTM4,5.500890031
GSTA5,GSTM4,5.500890031
GSTM2,GSTM4,5.500890031
PLA2G4E,PLA2G4F,5.500600096
NME1,NME2,5.497225109
C1S,C2,5.497199613
C8G,C9,5.492465621
C8B,C9,5.492465621
C8A,C9,5.492465621
C8B,C8G,5.492465621
C8A,C8B,5.492465621
C8A,C8G,5.492465621
MAN2C1,MAN2B1,5.491416868
GSTO2,GSTM3,5.491149225
GSTO2,GSTA5,5.491149225
GSTO2,GSTA4,5.491149225
GSTO2,GSTT2B,5.491149225
GSTO2,GSTM2,5.491149225
GSTO2,GSTM1,5.491149225
GSTO2,GSTM5,5.491149225
GSTO2,GSTA3,5.491149225
GSTO2,GSTM4,5.48882791
RPN1,RPN2,5.488468307
B4GALT1,B4GALT3,5.488223363
TGFB2,TGFB3,5.485248515
GSTA5,GSTA1,5.477401494
GSTA1,GSTM3,5.477401494
GSTA1,GSTT2B,5.477401494
GSTA1,GSTA4,5.477401494
GSTA1,GSTM1,5.477401494
GSTA1,GSTM5,5.477401494
GSTA1,GSTA3,5.477401494
GSTA1,GSTM2,5.477401494
MGST3,GSTT2B,5.475807666
MGST1,GSTT2B,5.475807666
MGST2,GSTT2B,5.475807666
GSTM3,MGST1,5.475807666
GSTA5,MGST3,5.475807666
GSTM5,MGST1,5.475807666
GSTA5,MGST1,5.475807666
GSTA3,MGST2,5.475807666
GSTM1,MGST3,5.475807666
GSTM5,MGST2,5.475807666
GSTA3,MGST1,5.475807666
GSTM2,MGST3,5.475807666
GSTM3,MGST2,5.475807666
GSTA4,MGST3,5.475807666
GSTM1,MGST2,5.475807666
GSTM2,MGST2,5.475807666
GSTA4,MGST1,5.475807666
GSTM1,MGST1,5.475807666
GSTM5,MGST3,5.475807666
GSTA5,MGST2,5.475807666
GSTA4,MGST2,5.475807666
GSTA3,MGST3,5.475807666
GSTM2,MGST1,5.475807666
GSTM3,MGST3,5.475807666
GSTA1,GSTM4,5.474805786
CYP2A6,CYP2A7,5.473636762
GSTM4,MGST2,5.473180072
GSTM4,MGST1,5.473180072
GSTM4,MGST3,5.473180072
HMGCL,HMGCLL1,5.472821048
PLA2G4D,PLA2G4C,5.471190923
G6PC1,G6PC2,5.465405366
G6PC2,G6PC3,5.465405366
G6PC1,G6PC3,5.465405366
PRKAG2,PRKAB1,5.464853832
PRKAG2,PRKAB2,5.464853832
PRKAB1,PRKAB2,5.464853832
PCCA,MCEE,5.463112352
PCCB,MCEE,5.463112352
GSTO2,GSTA1,5.462680711
UBA2,SAE1,5.461920322
ALAS1,ALAS2,5.461873853
PLA2G4E,PLA2G4D,5.461056438
GSTO2,MGST1,5.460905737
GSTO2,MGST3,5.460905737
GSTO2,MGST2,5.460905737
MAN1A1,MAN1C1,5.460796719
MAN1A2,MAN1A1,5.460796719
MAN1A2,MAN1C1,5.460796719
ATP2A1,ATP2A2,5.457753451
ATP2A2,ATP2A3,5.457753451
ATP2A1,ATP2A3,5.457753451
C1R,C1S,5.457484775
PRKCB,PRKCG,5.457066949
PLA2G4F,PLA2G4D,5.456206783
TGFB1,TGFB2,5.4560403
TGFB1,TGFB3,5.455891784
SI,MGAM,5.453458284
CAMKK2,CAMK4,5.45322097
UGT2B28,UGT1A9,5.452067524
UGT2A1,UGT1A9,5.452067524
UGT1A10,UGT1A9,5.452067524
UGT1A6,UGT1A9,5.452067524
UGT1A7,UGT1A9,5.452067524
UGT1A8,UGT1A9,5.452067524
UGT2B11,UGT1A9,5.452067524
UGT1A5,UGT1A9,5.452067524
UGT1A9,UGT2B15,5.452067524
UGT1A9,UGT2A2,5.452067524
UGT1A9,UGT2B7,5.452067524
UGT1A9,UGT2B10,5.452067524
UGT1A9,UGT2B17,5.452067524
UGT1A9,UGT2A3,5.452067524
UGT1A9,UGT2B4,5.452067524
CREB3,CREB3L3,5.451041897
MMUT,MCEE,5.450498244
CD3D,CD3E,5.449574995
GSTA2,GSTM3,5.447910689
GSTA2,GSTM1,5.447910689
GSTA2,GSTT2B,5.447910689
GSTA2,GSTM5,5.447910689
GSTA2,GSTM2,5.447910689
GSTA2,GSTA4,5.447910689
GSTA2,GSTA3,5.447910689
GSTA5,GSTA2,5.447910689
ACSBG1,ACSBG2,5.44745667
DFFA,DFFB,5.446524209
ACSS2,ACSS1,5.446515425
GOT1,GOT2,5.446512258
PTGS1,TBXAS1,5.445820226
GSTA2,GSTM4,5.444722639
CAMK2A,CAMK2G,5.44431545
CAMK2A,CAMK2D,5.44431545
CAMK2D,CAMK2G,5.44431545
GSTA1,MGST3,5.443566905
GSTA1,MGST1,5.443566905
GSTA1,MGST2,5.443566905
DHFR,DHFR2,5.442744288
MGST2,MGST3,5.441555614
MGST1,MGST3,5.441555614
MGST1,MGST2,5.441555614
PLPP2,PLPP3,5.440931954
PLPP1,PLPP3,5.440931954
PLPP1,PLPP2,5.440931954
PLA2G2E,PLA2G3,5.439906878
PLA2G2D,PLA2G3,5.439906878
PLA2G3,PLA2G1B,5.439906878
PLA2G3,PLA2G10,5.439906878
PLA2G3,PLA2G2F,5.439906878
PLA2G3,PLA2G12A,5.439906878
PLA2G3,PLA2G5,5.439906878
AMY1A,AMY1C,5.438965973
AMY1B,AMY1C,5.438965973
AMY1C,AMY2A,5.438965973
AMY1A,AMY2A,5.438965973
AMY2A,AMY2B,5.438965973
AMY1A,AMY2B,5.438965973
AMY1B,AMY2A,5.438965973
AMY1A,AMY1B,5.438965973
AMY1C,AMY2B,5.438965973
AMY1B,AMY2B,5.438965973
C1R,C2,5.43833199
F7,TFPI,5.438094963
CYP2C8,CYP2C9,5.436912209
PCCA,PCCB,5.436146698
CACNA1C,CACNA1D,5.436095587
GSTA4,GSTP1,5.435693755
GSTM5,GSTP1,5.435693755
GSTA5,GSTP1,5.435693755
GSTA3,GSTP1,5.435693755
GSTM2,GSTP1,5.435693755
GSTM1,GSTP1,5.435693755
GSTM3,GSTP1,5.435693755
GSTP1,GSTT2B,5.435693754
SHMT1,SHMT2,5.435103302
PRKAA1,PRKAA2,5.434278469
GSTM4,GSTP1,5.432539359
MASP2,MBL2,5.429973347
GSTO2,GSTA2,5.429823808
E2F1,RB1,5.427699754
GSTA5,GSTO1,5.426103893
GSTM1,GSTO1,5.426103893
GSTM2,GSTO1,5.426103893
GSTA3,GSTO1,5.426103893
GSTA4,GSTO1,5.426103893
GSTM3,GSTO1,5.426103893
GSTT2B,GSTO1,5.426103893
GSTM5,GSTO1,5.426103893
CREBBP,EP300,5.425292223
HSD3B1,HSD3B2,5.423525627
UGT1A9,UGT1A3,5.422793522
GRIN2C,GRIN2D,5.422777691
GSTM4,GSTO1,5.422474798
PRKAG2,PRKAG1,5.4210198
PRKAB2,PRKAG1,5.4210198
PRKAB1,PRKAG1,5.4210198
SMS,SRM,5.41920063
FBP1,FBP2,5.417898079
GSTO2,GSTP1,5.417798746
MMUT,PCCB,5.416402844
MMUT,PCCA,5.416402844
PLA2G4B,PLA2G4C,5.415577456
NAT2,NAT1,5.411521805
MASP2,MASP1,5.409236349
GSTA1,GSTA2,5.408760266
GCK,HK3,5.408062109
GCK,HK2,5.408062109
GCK,HK1,5.408062109
GSTA2,MGST3,5.406315651
GSTA2,MGST1,5.406315651
GSTA2,MGST2,5.406315651
GSTO2,GSTO1,5.405509595
CD40,CD40LG,5.403748597
GZMB,PRF1,5.403443234
FLT1,FLT4,5.402913272
PLA2G4B,PLA2G4E,5.402533792
UGT1A9,UGT1A4,5.400628022
UGT1A9,UGT1A1,5.400628022
DLD,ALDH7A1,5.397388142
GSTA1,GSTP1,5.396961461
PLA2G4B,PLA2G4F,5.396289296
GLUD1,GLUD2,5.396243667
PLA2G3,PLA2G2A,5.396211797
MDH1,MDH2,5.394888501
WNT8B,FZD1,5.394553011
WNT8A,FZD1,5.394553011
GSTP1,MGST2,5.394543296
GSTP1,MGST3,5.394543296
GSTP1,MGST1,5.394543296
CD3E,CD3G,5.3936838
CD3D,CD3G,5.3936838
CYP2E1,CYP3A4,5.392418229
ST3GAL3,B4GALT3,5.391732127
HMBS,UROD,5.391612077
CPOX,FECH,5.391612077
CPOX,UROS,5.391612077
CPOX,ALAD,5.391612077
FECH,UROS,5.391612077
CPOX,HMBS,5.391612077
HMBS,UROS,5.391612077
ALAD,HMBS,5.391612077
UROD,UROS,5.391612077
CPOX,UROD,5.391612077
ALAD,UROS,5.391612077
ALAD,FECH,5.391612077
FECH,UROD,5.391612077
ALAD,UROD,5.391612077
FECH,HMBS,5.391612077
KCNJ3,KCNJ6,5.391332283
CYP1A2,CYP3A4,5.391091364
C6,C7,5.390627999
FUT1,FUT2,5.390470507
PCK1,PCK2,5.39020873
GCLC,GSS,5.389479677
GCLM,GSS,5.389479677
GCLC,GCLM,5.389479677
BDH2,BDH1,5.389335917
LAMC3,LAMA4,5.387672664
PRKAA1,PRKAB2,5.3872523
PRKAA1,PRKAB1,5.3872523
PRKAA2,PRKAB2,5.3872523
PRKAA2,PRKAB1,5.3872523
PRKAG2,PRKAA2,5.3872523
PRKAG2,PRKAA1,5.3872523
ST3GAL3,B4GALT2,5.386201077
HEXA,HEXB,5.382754208
GPT,GPT2,5.382643126
EPO,EPOR,5.3821477
ACSL1,ACSL5,5.381661666
ACSL1,ACSL6,5.381661666
KCNJ5,KCNJ9,5.381518045
GSTA1,GSTO1,5.381510763
MGST3,GSTO1,5.378724483
MGST2,GSTO1,5.378724483
MGST1,GSTO1,5.378724483
GH1,GHR,5.378625146
DLD,ACAT1,5.378014849
ATP6V0A2,ATP6V0A1,5.377227014
ATP6V0A2,ATP6V0A4,5.377227014
ATP6V0A4,ATP6V0A1,5.377227014
C1QC,C1S,5.377223073
C1QA,C1S,5.377223073
C1QB,C1S,5.377223073
ACSL1,ACSL4,5.37699377
ACSL1,ACSL3,5.37699377
PLA2G2D,PLA2G12A,5.376314743
PLA2G2E,PLA2G5,5.376314743
PLA2G5,PLA2G2F,5.376314743
PLA2G5,PLA2G12A,5.376314743
PLA2G2F,PLA2G10,5.376314743
PLA2G2E,PLA2G2F,5.376314743
PLA2G2D,PLA2G2F,5.376314743
PLA2G2F,PLA2G12A,5.376314743
PLA2G1B,PLA2G5,5.376314743
PLA2G12A,PLA2G10,5.376314743
PLA2G5,PLA2G10,5.376314743
PLA2G1B,PLA2G10,5.376314743
PLA2G2D,PLA2G10,5.376314743
PLA2G2D,PLA2G2E,5.376314743
PLA2G2E,PLA2G10,5.376314743
PLA2G1B,PLA2G12A,5.376314743
PLA2G2D,PLA2G5,5.376314743
PLA2G2E,PLA2G12A,5.376314743
PLA2G1B,PLA2G2F,5.376314743
PLA2G2E,PLA2G1B,5.376314743
PLA2G2D,PLA2G1B,5.376314743
MBL2,MASP1,5.375702907
CD80,CD86,5.375171607
CPOX,ALAS2,5.373833405
ALAD,ALAS2,5.373833405
ALAS2,UROD,5.373833405
ALAS2,HMBS,5.373833405
ALAS2,UROS,5.373833405
ALAS2,FECH,5.373833405
SMAD3,SMAD4,5.371941861
CACNA2D1,CACNB4,5.371806559
CACNA2D3,CACNA2D1,5.371806559
CACNA2D3,CACNB4,5.371806559
PLA2G4A,PLA2G4C,5.371754608
C7,C8B,5.371525789
C6,C9,5.371525789
C7,C8G,5.371525789
C6,C8B,5.371525789
C7,C8A,5.371525789
C6,C8G,5.371525789
C7,C9,5.371525789
C6,C8A,5.371525789
BIRC2,BIRC3,5.365366115
HIBCH,ALDH6A1,5.360905275
ARG1,ARG2,5.359692176
IRS4,IRS2,5.359459428
KCNJ6,KCNJ9,5.358293548
C1QA,C2,5.357511775
C1QB,C2,5.357511775
C1QC,C2,5.357511775
DGKH,DGKZ,5.356685381
DGKZ,DGKI,5.356685381
DGKK,DGKH,5.356685381
DGKB,DGKH,5.356685381
DGKZ,DGKD,5.356685381
DGKK,DGKQ,5.356685381
DGKH,DGKI,5.356685381
DGKB,DGKE,5.356685381
DGKG,DGKI,5.356685381
DGKG,DGKZ,5.356685381
DGKA,DGKH,5.356685381
DGKD,DGKI,5.356685381
DGKG,DGKH,5.356685381
DGKE,DGKI,5.356685381
DGKQ,DGKD,5.356685381
DGKB,DGKZ,5.356685381
DGKA,DGKZ,5.356685381
DGKB,DGKQ,5.356685381
DGKH,DGKD,5.356685381
DGKG,DGKE,5.356685381
DGKB,DGKD,5.356685381
DGKQ,DGKE,5.356685381
DGKQ,DGKI,5.356685381
DGKK,DGKA,5.356685381
DGKK,DGKZ,5.356685381
DGKA,DGKD,5.356685381
DGKG,DGKD,5.356685381
DGKK,DGKE,5.356685381
DGKQ,DGKZ,5.356685381
DGKA,DGKG,5.356685381
DGKB,DGKG,5.356685381
DGKE,DGKD,5.356685381
DGKH,DGKE,5.356685381
DGKZ,DGKE,5.356685381
DGKA,DGKB,5.356685381
DGKA,DGKE,5.356685381
DGKG,DGKQ,5.356685381
DGKA,DGKI,5.356685381
DGKA,DGKQ,5.356685381
DGKB,DGKI,5.356685381
DGKK,DGKI,5.356685381
DGKK,DGKG,5.356685381
DGKK,DGKB,5.356685381
DGKH,DGKQ,5.356685381
DGKK,DGKD,5.356685381
PLA2G4E,PLA2G4A,5.356396686
HADHB,HADH,5.35524892
CEPT1,SELENOI,5.354464464
B4GALT1,ST3GAL3,5.353415826
KCNJ3,KCNJ9,5.353364275
GSTA2,GSTP1,5.352141613
CPT1A,CPT1B,5.352065477
GRIN2A,GRIN2C,5.350463727
CACNB3,CACNB4,5.349874295
CACNA2D3,CACNB3,5.349874295
CACNA2D1,CACNB3,5.349874295
CEPT1,PCYT1A,5.349203753
PLA2G4F,PLA2G4A,5.349042365
CYP1A2,CYP3A5,5.347988943
MEF2A,BORCS8-MEF2B,5.347489583
SLC18A1,SLC18A2,5.347203892
PRKAA1,PRKAG1,5.342181743
PRKAA2,PRKAG1,5.342181743
CYP2C19,CYP2C8,5.341136136
ACOT2,ACOT1,5.340148086
PDHA2,PDHB,5.339361033
PDHA1,PDHB,5.339361033
PDHA1,PDHA2,5.339361033
GNB1,GNGT1,5.338567961
SLC17A8,SLC17A6,5.337890463
PYGL,PYGM,5.337882707
CHKA,PCYT1A,5.337599711
PMM1,PMM2,5.33727482
MPI,PMM2,5.33727482
MPI,PMM1,5.33727482
PAPSS2,PAPSS1,5.336544863
GART,ATIC,5.336516533
LAMC3,LAMC2,5.333429008
LAMC3,LAMA3,5.333429008
LAMC3,LAMB3,5.333429008
ACAT1,OXCT1,5.332597655
ACAT1,OXCT2,5.332597655
PLAAT3,PLA2G3,5.332183968
CTNNA1,CTNNA2,5.332177283
KCNJ5,KCNJ6,5.332141664
PLA2G4B,PLA2G4D,5.331601215
RPS6KA6,RPS6KA1,5.331086771
RPS6KA6,RPS6KA2,5.331086771
RPS6KA6,RPS6KA3,5.331086771
CACNG2,CACNA2D1,5.330707908
CACNG2,CACNA2D3,5.330707908
CACNG2,CACNB4,5.330707908
B3GALT5,FUT2,5.330081234
GSTA2,GSTO1,5.329830531
MEF2A,MEF2D,5.328557357
F3,TFPI,5.327589439
MSH6,MSH3,5.327391502
KCNJ3,KCNJ5,5.326584237
OXCT1,BDH1,5.325558954
BDH1,OXCT2,5.325558954
CYP3A4,CYP3A5,5.325204225
CBSL,CBS,5.324836343
TPH2,TPH1,5.324493197
LAMC3,LAMA5,5.323510363
ACSBG1,ACSL6,5.321677717
ACSBG1,ACSL5,5.321677717
ACSL5,ACSBG2,5.321677717
ACSL6,ACSBG2,5.321677717
CYP2C19,CYP2C9,5.320815356
RAD51,BRCA2,5.32014669
IL12RB1,STAT4,5.320078431
GLDC,AMT,5.32003937
LAMA4,LAMC2,5.319512143
LAMA4,LAMB3,5.319512143
LAMA3,LAMA4,5.319512143
ACSL4,ACSBG2,5.319451406
ACSL4,ACSBG1,5.319451406
ACSL3,ACSBG1,5.319451406
ACSL3,ACSBG2,5.319451406
GSTP1,GSTO1,5.318904199
ATP6V0A4,ATP6V0C,5.318565807
ATP6V0A2,ATP6V0C,5.318565807
TCIRG1,ATP6V0A4,5.318565807
TCIRG1,ATP6V0A2,5.318565807
TCIRG1,ATP6V0A1,5.318565807
ATP6V0C,ATP6V0A1,5.318565807
PLA2G1B,PLA2G2A,5.318307472
PLA2G2D,PLA2G2A,5.318307472
PLA2G2E,PLA2G2A,5.318307472
PLA2G2A,PLA2G5,5.318307472
PLA2G2A,PLA2G12A,5.318307472
PLA2G2A,PLA2G2F,5.318307472
PLA2G2A,PLA2G10,5.318307472
IL12RB2,STAT4,5.31760949
CACNA2D3,CACNB1,5.316256613
CACNA2D1,CACNB1,5.316256613
CACNB1,CACNB4,5.316256613
PRKCA,PRKCG,5.316195698
GUCY1A1,GUCY1B1,5.315723797
GUCY1A2,GUCY1B1,5.315723797
GUCY1A2,GUCY1A1,5.315723797
PLAAT3,PLB1,5.3150213
LAMC3,LAMB1,5.314756818
LAMC3,LAMB2,5.314756818
HADH,ACADS,5.309763972
LAMA4,LAMA5,5.309547814
ABCG5,ABCG8,5.307493763
CACNB2,CACNB4,5.305700298
CACNB4,CACNA2D2,5.305700298
CACNA2D1,CACNB2,5.305700298
CACNA2D3,CACNA2D2,5.305700298
CACNA2D3,CACNB2,5.305700298
